DISCONNECT,INSUFFANESTH,PAP,HISTORY,ARTCO2,ERRCAUTER,HRBP,PRESS,FIO2,BP,VENTMACH,VENTTUBE,CATECHOL,CO,INTUBATION,ERRLOWOUTPUT,PCWP,MINVOLSET,TPR,CVP,VENTLUNG,ANAPHYLAXIS,PVSAT,MINVOL,EXPCO2,HRSAT,LVFAILURE,HYPOVOLEMIA,HREKG,LVEDVOLUME,SAO2,PULMEMBOLUS,HR,VENTALV,STROKEVOLUME,KINKEDTUBE,SHUNT
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,HIGH,NORMAL,HIGH,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,NORMAL,NORMAL,HIGH,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,HIGH,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,LOW,FALSE,LOW,HIGH,NORMAL,NORMAL,ZERO,ZERO,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,NORMAL,HIGH,NORMAL,LOW,FALSE,HIGH,HIGH,LOW,LOW,FALSE,FALSE,LOW,NORMAL,HIGH,FALSE,NORMAL,HIGH,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,LOW,NORMAL,NORMAL,LOW,NORMAL,LOW,HIGH,LOW,NORMAL,FALSE,NORMAL,NORMAL,LOW,NORMAL,ZERO,FALSE,LOW,ZERO,NORMAL,LOW,FALSE,FALSE,LOW,NORMAL,LOW,FALSE,NORMAL,ZERO,NORMAL,FALSE,NORMAL
TRUE,FALSE,NORMAL,FALSE,HIGH,TRUE,HIGH,LOW,NORMAL,HIGH,NORMAL,ZERO,HIGH,HIGH,ONESIDED,FALSE,NORMAL,NORMAL,HIGH,NORMAL,HIGH,FALSE,LOW,HIGH,HIGH,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,FALSE,HIGH,LOW,NORMAL,FALSE,HIGH
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,HIGH,NORMAL,HIGH,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,LOW,LOW,LOW,NORMAL,NORMAL,LOW,HIGH,NORMAL,NORMAL,FALSE,LOW,NORMAL,NORMAL,LOW,ZERO,FALSE,LOW,ZERO,LOW,LOW,FALSE,FALSE,LOW,LOW,LOW,FALSE,NORMAL,ZERO,NORMAL,FALSE,HIGH
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,NORMAL,NORMAL,LOW,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,HIGH,FALSE,HIGH,TRUE,HIGH,NORMAL,NORMAL,HIGH,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,TRUE,NORMAL,FALSE,HIGH,FALSE,HIGH,HIGH,NORMAL,NORMAL,ZERO,ZERO,HIGH,NORMAL,NORMAL,FALSE,HIGH,NORMAL,NORMAL,HIGH,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,TRUE,HIGH,HIGH,LOW,FALSE,HIGH,ZERO,LOW,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,HIGH,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,TRUE,HIGH,NORMAL,NORMAL,LOW,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,LOW,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,TRUE,HIGH,ZERO,NORMAL,LOW,ZERO,ZERO,HIGH,LOW,NORMAL,FALSE,LOW,NORMAL,HIGH,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,FALSE,HIGH,ZERO,LOW,TRUE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,TRUE,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,HIGH,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,LOW,HIGH,NORMAL,HIGH,NORMAL,LOW,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,NORMAL,HIGH,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,LOW,FALSE,FALSE,LOW,NORMAL,LOW,FALSE,NORMAL,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,HIGH,NORMAL,LOW,NORMAL,LOW,HIGH,LOW,NORMAL,FALSE,HIGH,NORMAL,LOW,HIGH,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,TRUE,HIGH,HIGH,LOW,FALSE,HIGH,ZERO,LOW,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,LOW,FALSE,HIGH,HIGH,NORMAL,LOW,NORMAL,ZERO,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,LOW,FALSE,HIGH,HIGH,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,HIGH,FALSE,HIGH,HIGH,NORMAL,FALSE,NORMAL
FALSE,FALSE,LOW,FALSE,HIGH,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,LOW,HIGH,LOW,NORMAL,FALSE,NORMAL,NORMAL,HIGH,NORMAL,ZERO,FALSE,LOW,HIGH,LOW,NORMAL,FALSE,TRUE,HIGH,NORMAL,LOW,FALSE,LOW,ZERO,NORMAL,FALSE,HIGH
FALSE,FALSE,NORMAL,TRUE,HIGH,FALSE,HIGH,NORMAL,NORMAL,LOW,NORMAL,LOW,HIGH,LOW,NORMAL,FALSE,LOW,NORMAL,LOW,LOW,ZERO,FALSE,LOW,ZERO,LOW,HIGH,TRUE,TRUE,HIGH,LOW,LOW,FALSE,HIGH,ZERO,LOW,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,NORMAL,NORMAL,NORMAL,HIGH,NORMAL,LOW,HIGH,HIGH,NORMAL,TRUE,NORMAL,NORMAL,NORMAL,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,LOW,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,TRUE,NORMAL
FALSE,TRUE,NORMAL,FALSE,LOW,FALSE,LOW,HIGH,NORMAL,HIGH,NORMAL,LOW,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,NORMAL,HIGH,NORMAL,LOW,FALSE,LOW,HIGH,LOW,LOW,FALSE,FALSE,LOW,NORMAL,LOW,FALSE,NORMAL,HIGH,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,TRUE,HIGH,LOW,NORMAL,LOW,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,LOW,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,HIGH,NORMAL,LOW,LOW,ZERO,HIGH,LOW,NORMAL,FALSE,NORMAL,LOW,LOW,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,LOW,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,LOW,LOW,NORMAL,HIGH,NORMAL,LOW,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,NORMAL,HIGH,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,LOW,FALSE,FALSE,LOW,NORMAL,NORMAL,FALSE,NORMAL,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,LOW,NORMAL,NORMAL,LOW,NORMAL,LOW,HIGH,NORMAL,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,LOW,FALSE,FALSE,LOW,NORMAL,LOW,FALSE,NORMAL,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,LOW,NORMAL,LOW,NORMAL,LOW,HIGH,LOW,NORMAL,FALSE,HIGH,NORMAL,LOW,HIGH,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,TRUE,HIGH,HIGH,LOW,FALSE,HIGH,ZERO,LOW,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,LOW,TRUE,HIGH,HIGH,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,LOW,LOW,LOW,FALSE,HIGH,HIGH,LOW,NORMAL,FALSE,FALSE,NORMAL,NORMAL,HIGH,FALSE,HIGH,HIGH,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,TRUE,HIGH,NORMAL,NORMAL,LOW,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,LOW,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,LOW,TRUE,LOW,HIGH,NORMAL,NORMAL,LOW,ZERO,NORMAL,LOW,NORMAL,FALSE,LOW,LOW,HIGH,NORMAL,LOW,FALSE,HIGH,HIGH,LOW,HIGH,TRUE,TRUE,LOW,LOW,HIGH,FALSE,NORMAL,HIGH,LOW,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,HIGH,NORMAL,NORMAL,NORMAL,LOW,HIGH,NORMAL,NORMAL,FALSE,HIGH,NORMAL,NORMAL,HIGH,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,TRUE,HIGH,HIGH,LOW,FALSE,HIGH,ZERO,LOW,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,LOW,FALSE,LOW,HIGH,NORMAL,HIGH,ZERO,ZERO,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,NORMAL,HIGH,NORMAL,LOW,FALSE,HIGH,HIGH,LOW,LOW,FALSE,FALSE,LOW,NORMAL,HIGH,FALSE,NORMAL,HIGH,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,LOW,FALSE,HIGH,LOW,NORMAL,HIGH,HIGH,HIGH,HIGH,HIGH,NORMAL,FALSE,NORMAL,HIGH,NORMAL,NORMAL,LOW,FALSE,HIGH,HIGH,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,HIGH,FALSE,HIGH,HIGH,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,LOW,NORMAL,LOW,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,LOW,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,ZERO,NORMAL,HIGH,NORMAL,LOW,HIGH,HIGH,ESOPHAGEAL,FALSE,NORMAL,NORMAL,HIGH,NORMAL,LOW,FALSE,LOW,ZERO,NORMAL,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,LOW,FALSE,HIGH,FALSE,HIGH,LOW,NORMAL,LOW,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,LOW,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,HIGH,NORMAL,HIGH,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,HIGH,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,LOW,NORMAL,HIGH,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,HIGH,NORMAL,HIGH,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,TRUE,HIGH,HIGH,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,TRUE,NORMAL,FALSE,HIGH,FALSE,HIGH,HIGH,NORMAL,LOW,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,LOW,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,NORMAL,HIGH,NORMAL,LOW,NORMAL,LOW,HIGH,HIGH,ONESIDED,TRUE,NORMAL,NORMAL,LOW,NORMAL,ZERO,TRUE,LOW,NORMAL,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,NORMAL,NORMAL,FALSE,HIGH
FALSE,FALSE,HIGH,FALSE,HIGH,FALSE,HIGH,HIGH,NORMAL,HIGH,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,HIGH,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,TRUE,HIGH,LOW,NORMAL,LOW,NORMAL,LOW,HIGH,LOW,NORMAL,FALSE,HIGH,NORMAL,LOW,HIGH,ZERO,FALSE,LOW,ZERO,LOW,NORMAL,FALSE,TRUE,NORMAL,HIGH,LOW,FALSE,HIGH,ZERO,LOW,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,HIGH,NORMAL,LOW,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,LOW,NORMAL,NORMAL,LOW,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,LOW,FALSE,HIGH,LOW,NORMAL,LOW,HIGH,HIGH,HIGH,NORMAL,NORMAL,FALSE,NORMAL,HIGH,LOW,NORMAL,LOW,FALSE,HIGH,HIGH,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,HIGH,FALSE,HIGH,HIGH,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,TRUE,HIGH,FALSE,HIGH,NORMAL,NORMAL,LOW,NORMAL,LOW,HIGH,LOW,NORMAL,FALSE,LOW,NORMAL,NORMAL,LOW,ZERO,FALSE,LOW,ZERO,LOW,HIGH,TRUE,FALSE,HIGH,LOW,LOW,FALSE,HIGH,ZERO,LOW,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,HIGH,NORMAL,LOW,NORMAL,NORMAL,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,LOW,NORMAL,HIGH,FALSE,LOW,LOW,HIGH,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,LOW,NORMAL,FALSE,NORMAL
TRUE,FALSE,NORMAL,FALSE,LOW,FALSE,LOW,HIGH,NORMAL,NORMAL,LOW,ZERO,NORMAL,LOW,NORMAL,FALSE,NORMAL,LOW,HIGH,NORMAL,LOW,FALSE,HIGH,HIGH,LOW,LOW,FALSE,FALSE,LOW,NORMAL,HIGH,FALSE,NORMAL,HIGH,LOW,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,LOW,LOW,NORMAL,LOW,NORMAL,LOW,NORMAL,LOW,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,LOW,FALSE,FALSE,LOW,NORMAL,LOW,FALSE,NORMAL,ZERO,LOW,FALSE,NORMAL
FALSE,FALSE,HIGH,FALSE,HIGH,FALSE,HIGH,HIGH,NORMAL,LOW,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,LOW,NORMAL,LOW,LOW,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,LOW,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,HIGH,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,NORMAL,FALSE,NORMAL,LOW,LOW,NORMAL,LOW,FALSE,LOW,HIGH,NORMAL,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,LOW,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,LOW,NORMAL,NORMAL,NORMAL,LOW,HIGH,NORMAL,NORMAL,FALSE,HIGH,NORMAL,NORMAL,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,TRUE,HIGH,HIGH,LOW,FALSE,HIGH,ZERO,LOW,FALSE,NORMAL
TRUE,FALSE,HIGH,FALSE,HIGH,FALSE,HIGH,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,HIGH,FALSE,LOW,LOW,HIGH,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,LOW,NORMAL,FALSE,NORMAL
FALSE,TRUE,NORMAL,FALSE,LOW,FALSE,NORMAL,NORMAL,NORMAL,LOW,NORMAL,LOW,HIGH,HIGH,NORMAL,TRUE,NORMAL,NORMAL,LOW,NORMAL,ZERO,FALSE,HIGH,ZERO,HIGH,HIGH,FALSE,FALSE,HIGH,NORMAL,HIGH,FALSE,HIGH,HIGH,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,TRUE,HIGH,TRUE,HIGH,LOW,NORMAL,LOW,NORMAL,LOW,HIGH,LOW,NORMAL,FALSE,LOW,NORMAL,LOW,LOW,ZERO,FALSE,LOW,ZERO,LOW,NORMAL,TRUE,FALSE,NORMAL,LOW,LOW,FALSE,HIGH,ZERO,LOW,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,TRUE,HIGH,HIGH,NORMAL,HIGH,NORMAL,LOW,HIGH,HIGH,ESOPHAGEAL,FALSE,HIGH,NORMAL,LOW,HIGH,LOW,TRUE,LOW,ZERO,NORMAL,NORMAL,FALSE,TRUE,NORMAL,HIGH,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,HIGH,NORMAL,LOW,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,LOW,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,HIGH
FALSE,TRUE,NORMAL,FALSE,HIGH,TRUE,HIGH,HIGH,NORMAL,LOW,NORMAL,LOW,HIGH,LOW,NORMAL,FALSE,HIGH,NORMAL,NORMAL,HIGH,ZERO,FALSE,LOW,ZERO,LOW,NORMAL,FALSE,TRUE,NORMAL,HIGH,LOW,FALSE,HIGH,ZERO,LOW,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,LOW,NORMAL,LOW,NORMAL,LOW,HIGH,LOW,NORMAL,FALSE,HIGH,NORMAL,NORMAL,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,TRUE,HIGH,HIGH,LOW,FALSE,HIGH,ZERO,LOW,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,HIGH,NORMAL,LOW,HIGH,LOW,HIGH,HIGH,ONESIDED,FALSE,NORMAL,HIGH,LOW,NORMAL,LOW,FALSE,LOW,LOW,NORMAL,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,LOW,NORMAL,FALSE,HIGH
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,NORMAL,NORMAL,LOW,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,LOW,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,LOW,NORMAL,HIGH,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,HIGH,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,NORMAL,NORMAL,HIGH,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,HIGH,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,HIGH,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,LOW,FALSE,HIGH,FALSE,HIGH,LOW,NORMAL,LOW,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,LOW,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
TRUE,FALSE,NORMAL,FALSE,NORMAL,FALSE,LOW,HIGH,NORMAL,LOW,NORMAL,ZERO,HIGH,NORMAL,NORMAL,FALSE,NORMAL,NORMAL,LOW,NORMAL,LOW,FALSE,HIGH,HIGH,ZERO,LOW,FALSE,FALSE,LOW,NORMAL,HIGH,FALSE,NORMAL,HIGH,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,NORMAL,NORMAL,HIGH,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,LOW,NORMAL,LOW,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,LOW,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,NORMAL,NORMAL,HIGH,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,HIGH,NORMAL,LOW,HIGH,ZERO,FALSE,LOW,NORMAL,LOW,HIGH,FALSE,FALSE,HIGH,HIGH,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,TRUE,LOW,HIGH,NORMAL,HIGH,NORMAL,LOW,HIGH,NORMAL,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,LOW,FALSE,FALSE,NORMAL,NORMAL,LOW,FALSE,NORMAL,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,LOW,TRUE,LOW,HIGH,NORMAL,LOW,NORMAL,HIGH,NORMAL,NORMAL,ESOPHAGEAL,FALSE,HIGH,NORMAL,HIGH,NORMAL,NORMAL,FALSE,HIGH,HIGH,NORMAL,NORMAL,FALSE,TRUE,NORMAL,HIGH,HIGH,FALSE,NORMAL,HIGH,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,HIGH,NORMAL,LOW,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,LOW,NORMAL,LOW,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
